"ID","age","sex","job","education","condition","adj_bart_score","adj_bart_score_early","adj_bart_score_middle","adj_bart_score_late","bart_payoff","bart_score","bart_score_early","bart_score_middle","bart_score_late","n_explosions","belief_optimal_inflations","belief_distribution","grips_commonly","grips_attracted","grips_chances","grips_fun","grips_enjoy","grips_part","grips_hurt","grips_friends","soep_leisure","soep_health","soep_driving","soep_occupation","soep_faith","soep_finance","soep_general","forb_gamble","forb_sport","forb_cigarettes","forb_invest","forb_speed","forb_drink"
209,40,"male","working","high_school","normal_low",24.6111111111111,21.2,25.25,27,4.43,26.4,25.9,25.8,27.5,12,31,10,1,2,3,3,2,2,1,2,4,0,0,1,3,2,3,0.0191780821917808,0,0,0.00547945205479452,0,0.0983606557377049
210,23,"female","unemployed","master","normal_low",23.56,21,25.625,23.7,5.89,24.6333333333333,24,26.2,23.7,5,27,42,4,4,3,4,2,4,3,3,7,2,2,5,7,5,7,0.0136986301369863,0.00273972602739726,0,0.00821917808219178,0,0.327868852459016
211,48,"male","working","high_school","normal_high",20.3684210526316,15.6666666666667,20.5714285714286,24.8333333333333,3.87,17.9333333333333,16,17.8,20,11,20,36,2,3,4,3,2,3,2,2,4,6,6,5,5,5,4,0.0327868852459016,0,0,0,2.14285714285714,0
212,36,"male","working","bachelor","normal_low",27.8571428571429,28.5714285714286,27.5714285714286,27.4285714285714,5.85,27.3666666666667,27.3,27.8,27,9,29,29,3,3,4,4,4,4,3,4,6,7,3,8,7,7,7,0.131147540983607,0,10,0.010958904109589,0.0327868852459016,0.0327868852459016
213,44,"female","working","professional","normal_moderate",22.5238095238095,21.6666666666667,22.5714285714286,23.125,5,21.7586206896552,22.6666666666667,19.9,22.8,8,36,15,2,3,4,3,4,3,4,2,7,2,5,5,5,3,5,0,0,0,0.0327868852459016,1,0.285714285714286
214,41,"female","working","high_school","normal_high",15.5714285714286,15.1428571428571,15.875,15.6666666666667,3.27,15.1724137931034,17.5555555555556,13.3,14.9,8,17,18,1,1,4,3,2,3,1,1,1,6,8,3,1,1,3,0.00547945205479452,0,2.85714285714286,0,6,0.655737704918033
215,25,"male","student","bachelor","normal_high",24.1052631578947,18.4285714285714,22,35,4.58,20.2333333333333,16.9,18.9,24.9,11,23,29,1,1,1,1,1,1,1,1,0,0,0,1,3,0,1,0,0,0,0.131147540983607,0,0
216,35,"male","working","high_school","uniform",15.2857142857143,14.3333333333333,15.75,15.5714285714286,3.21,13.5,13.1,14.3,13.1,9,16,12,3,3,3,3,2,3,1,2,7,1,2,1,8,2,5,0,0.0136986301369863,20,0,0,0.19672131147541
217,47,"male","working","high_school","uniform",23.5,17.6,22.5,28.8571428571429,4.7,19.5333333333333,16.5,19.7,22.4,10,46,39,2,3,4,4,3,3,2,3,7,4,2,4,7,5,6,0,0,20,0.0327868852459016,5,0.714285714285714
218,29,"male","working","bachelor","normal_low",15.7037037037037,12.2,14.5555555555556,21.375,4.34,16.4137931034483,12.2,14.5555555555556,22.3,2,29,12,2,3,3,3,2,3,2,3,1,0,0,2,3,2,4,0,0.0655737704918033,0,0.0983606557377049,0.163934426229508,0
219,26,"male","working","professional","uniform",11.1739130434783,11.5714285714286,11,11,2.57,10.4,11,10.3,9.9,7,11,42,3,2,3,4,2,2,3,2,8,3,0,1,5,4,4,0.285714285714286,0.00821917808219178,3,0.0327868852459016,0,0.714285714285714
220,31,"female","unemployed","professional","normal_moderate",16.7916666666667,17.625,13.125,19.625,4.03,16.7333333333333,18.1,12.1,20,6,19,12,1,1,1,1,1,1,1,1,3,4,2,3,5,1,3,0,0.0164383561643836,0,0,0.142857142857143,0.00821917808219178
221,40,"female","working","high_school","normal_low",19.1666666666667,18.75,19.5,19.25,5,20.5,18.6666666666667,21.5555555555556,21.2,4,29,44,1,1,1,1,1,1,1,1,7,0,0,7,3,4,3,0,0,0,0,0,0
222,34,"female","working","bachelor","uniform",20.8095238095238,14.6666666666667,24.25,22.1428571428571,4.37,17.5333333333333,13.8,21.1,17.7,9,64,39,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,0.0410958904109589,0.0273972602739726,3.57142857142857,0.00547945205479452,0.327868852459016,2.85714285714286
223,32,"male","working","professional","normal_low",25.1363636363636,26.8571428571429,23.7142857142857,24.875,5.53,25.8333333333333,26.9,25.3,25.3,8,25,31,2,2,2,2,2,2,2,3,3,2,3,6,4,5,3,0,0,0,0.00821917808219178,0.00821917808219178,0.00547945205479452
224,38,"female","student","high_school","normal_moderate",18.7222222222222,23,14.8,18.5,3.37,19.7,23.7,16.3,19.1,12,18,20,3,3,4,4,3,4,4,4,7,7,5,5,6,6,6,0.00273972602739726,0,0,0.0327868852459016,2,0.0164383561643836
225,32,"male","working","master","uniform",12.0434782608696,11.5,11.875,12.8571428571429,2.77,11.1,10.9,11.2,11.2,7,14,14,4,4,4,4,4,5,4,4,8,7,6,7,7,8,8,0.0273972602739726,0.0327868852459016,0,0.0983606557377049,1.42857142857143,1.42857142857143
226,47,"female","working","bachelor","normal_low",25.9130434782609,29.5,24.8571428571429,23.25,5.96,26.0666666666667,28,26.6,23.6,7,26,32,3,1,4,3,2,1,1,1,5,0,0,6,4,2,4,0,0,0,0.00547945205479452,0.0655737704918033,0
227,56,"male","working","bachelor","uniform",11.6666666666667,11,11.625,12.4,2.55,10.96,11.625,10.7777777777778,10.5,7,14,18,1,2,2,2,1,3,2,1,1,1,1,1,2,3,2,0.0273972602739726,0,0,0.010958904109589,0.163934426229508,0
228,30,"male","student","master","normal_moderate",22.5,24.1666666666667,22.7142857142857,20.8571428571429,4.5,21.4666666666667,23.2,19.7,21.5,10,20,34,2,1,2,2,2,2,2,2,9,2,2,4,6,6,4,0.0655737704918033,0,0,0.0327868852459016,1,0.714285714285714
229,30,"male","working","high_school","normal_high",18.1818181818182,15.1428571428571,19.625,19.5714285714286,4,15.9333333333333,14.6,16.3,16.9,8,15,10,2,3,5,4,2,3,2,3,9,3,1,6,1,7,6,0.0136986301369863,0,0,0.0136986301369863,0,0
230,58,"female","working","high_school","normal_high",10.4166666666667,13.2857142857143,9.875,8.66666666666667,2.5,10.2,13.8,8.5,8.3,6,30,18,2,1,2,1,1,1,2,1,8,0,0,6,8,2,1,0.00273972602739726,0,0.00547945205479452,0.010958904109589,0,0.142857142857143
231,43,"male","working","master","normal_high",24.4705882352941,22,26.3333333333333,25.2,4.41,20.4827586206897,19.1111111111111,22.2,20,12,26,26,1,1,2,1,1,1,1,1,2,3,5,5,6,7,5,0,0,0,0.163934426229508,2,0.285714285714286
232,26,"male","working","high_school","normal_high",20,20,20,20,4.2,17.2333333333333,18,16.6,17.1,9,20,41,2,2,3,2,2,2,2,2,2,2,1,2,5,4,3,0,0,0,0,0,0
233,36,"female","working","high_school","normal_moderate",13.4074074074074,11.4444444444444,15.75,13.3,3.62,13.4333333333333,12.8,14.2,13.3,3,18,0,3,3,4,4,3,2,2,3,8,3,8,9,1,5,7,0.0410958904109589,0,0,0,0.273972602739726,0.0547945205479452
234,34,"female","working","master","normal_moderate",14.2,14.125,13.625,14.7777777777778,3.55,14.3333333333333,15.3,12.5,15.2,5,13,29,3,4,5,4,3,4,2,3,7,0,6,7,0,1,6,0.010958904109589,0.285714285714286,0,0.0327868852459016,0.983606557377049,0.285714285714286
235,51,"female","working","high_school","normal_high",16.55,14.1666666666667,18.25,16.6666666666667,3.45,14.7586206896552,13.8888888888889,15.2,15.1,9,38,40,2,2,2,2,2,2,2,2,2,3,3,5,3,2,3,0,0,0,0,2,1.14285714285714
236,35,"male","working","bachelor","normal_high",13.92,12.6666666666667,15.625,13.625,3.48,12.6,11.9,13.1,12.8,5,36,9,2,1,3,2,1,2,2,2,8,1,0,8,3,3,4,0,0,0,0,0,2
237,43,"male","working","bachelor","uniform",13.9047619047619,15.1666666666667,14,12.7142857142857,2.92,12.7,14.1,12.9,11.1,9,16,15,1,2,2,2,2,1,1,2,4,1,1,2,5,3,2,0.00273972602739726,0,0,0.0655737704918033,0.285714285714286,0
238,40,"female","working","bachelor","normal_low",25.0833333333333,27.1428571428571,24.1111111111111,24.375,6.02,25.1666666666667,26.3,24.7,24.5,6,26,35,2,2,2,2,2,2,1,2,1,1,1,0,3,1,2,0,0,0,0.00547945205479452,0.0327868852459016,0.142857142857143
239,33,"female","working","bachelor","normal_moderate",20.7727272727273,21.6666666666667,19.375,21.5,4.57,20.4,22.6,17.1,21.5,8,43,5,3,4,4,4,4,4,4,4,9,5,1,8,8,6,8,0.0136986301369863,0,20,0.010958904109589,0.285714285714286,0.327868852459016
240,70,"male","retired","professional","uniform",18.7142857142857,16,19.7142857142857,20.4285714285714,4.13,16.2068965517241,15,17.2222222222222,16.5,8,24,25,2,3,3,2,2,2,1,1,6,1,0,6,5,4,6,0,0,15,0.0273972602739726,0.0327868852459016,0
241,24,"female","working","master","normal_moderate",19.5263157894737,17.5,20.1428571428571,20.8333333333333,3.95,19.7142857142857,19.7,17.4444444444444,22,9,43,0,3,2,3,3,3,2,2,3,5,0,0,5,5,5,5,0.0983606557377049,0.0327868852459016,3,0.0328767123287671,0,0.571428571428571
242,47,"male","working","bachelor","normal_high",13.9090909090909,12.4285714285714,14.875,14.2857142857143,3.06,12.8,12.7,12.5,13.2,8,15,49,5,5,5,5,4,5,5,5,10,8,9,9,10,8,10,2.85714285714286,3.57142857142857,3,0.00821917808219178,0.714285714285714,5
243,35,"male","working","bachelor","normal_moderate",24.5,22.1666666666667,23.5,27.8333333333333,4.41,23.3333333333333,22.9,20.4,26.7,12,22,4,3,2,4,3,4,2,3,2,7,3,2,3,6,6,7,0.00547945205479452,0.00547945205479452,0,0.00821917808219178,2,0.571428571428571
244,44,"male","working","master","normal_low",25.65,23.3333333333333,26.7142857142857,26.5714285714286,5.13,26.6666666666667,25.9,27.3,26.8,10,27,39,3,3,4,4,3,4,2,2,6,7,2,7,3,10,5,0,0,0,0.142857142857143,0.0327868852459016,0.0327868852459016
245,33,"female","working","bachelor","normal_moderate",23.6,26.5714285714286,23.6,21,4.72,22.5333333333333,25.1,20.7,21.8,10,25,36,2,2,2,2,2,2,2,2,4,3,4,4,4,4,4,0,0,0,0.00547945205479452,1,4
246,27,"female","working","high_school","normal_low",19.037037037037,20.8571428571429,17.7,19.1,5.14,20.1333333333333,23.6,17.7,19.1,3,26,32,3,4,4,4,4,4,4,4,7,3,5,8,3,1,7,0.0273972602739726,0,0,0,0.819672131147541,0.010958904109589
247,39,"male","student","bachelor","normal_moderate",22.2380952380952,23.1666666666667,20.4285714285714,23.125,4.67,21.6,23.6,18.4,22.8,9,29,14,0,1,1,2,2,1,1,1,4,3,5,4,2,1,3,0.010958904109589,0.00273972602739726,0,0.0327868852459016,1,1
248,35,"male","working","bachelor","normal_high",22.4285714285714,21.4285714285714,24.625,20.6666666666667,4.71,18.9333333333333,19,20.3,17.5,9,28,17,3,4,5,4,4,3,4,3,8,4,8,9,5,8,7,0,0.00547945205479452,0,0.219178082191781,0.273972602739726,0.571428571428571
249,28,"female","student","high_school","normal_moderate",16.4545454545455,13.7142857142857,14.1428571428571,20.875,3.77,16.8275862068966,16.1,12.7777777777778,21.2,7,15,9,2,3,3,3,3,2,2,2,6,3,3,7,5,4,5,0,0,0,0.0164383561643836,0.142857142857143,0
250,31,"male","working","professional","uniform",5.88,5.42857142857143,6.11111111111111,6,2,6.53333333333333,7.8,5.9,5.9,5,7,43,3,3,4,1,2,1,3,2,8,3,3,8,5,2,7,0,0,0,0.0328767123287671,1,0.285714285714286
251,26,"female","unemployed","primary","normal_low",27.1363636363636,25.1428571428571,27.375,28.8571428571429,5.97,27.6,26.9,27.5,28.4,8,35,25,1,1,0,3,2,0,1,1,0,4,0,1,4,5,1,0.00547945205479452,0,0,0,0,0.00547945205479452
252,33,"male","working","bachelor","normal_low",20.4,22.8571428571429,21.5555555555556,17.3333333333333,5.1,21.0666666666667,23.3,22.1,17.8,5,42,9,2,2,2,2,3,2,2,2,5,3,2,3,2,5,5,0.00273972602739726,0,0,0,0.142857142857143,0.39344262295082
253,45,"male","working","bachelor","uniform",29.8125,27.5,34.25,29.1666666666667,4.77,23.6333333333333,21,27.5,22.4,14,25,11,2,2,2,2,2,2,2,2,3,3,3,3,6,3,3,0.00547945205479452,0,0,0.00547945205479452,10,0
254,37,"male","unemployed","high_school","normal_high",23.5789473684211,19.2857142857143,22.8571428571429,30.6,4.48,20.0666666666667,18,19.5,22.7,11,31,12,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,0,0,5,0,0,0.0327868852459016
255,35,"female","working","bachelor","normal_high",21.8260869565217,22.625,23.625,18.8571428571429,5.02,18.7931034482759,20,19.5,16.6666666666667,6,26,15,4,2,4,3,2,2,2,4,6,6,6,2,3,7,7,0.163934426229508,0,3,0,0.273972602739726,2.85714285714286
256,37,"male","working","high_school","uniform",10,9.28571428571429,10.5555555555556,10,2.3,9.86666666666667,10.5,9.9,9.2,7,10,46,2,2,2,4,4,2,1,2,9,1,2,4,1,6,8,4,0.142857142857143,0,4,0.00273972602739726,1
257,35,"male","working","high_school","normal_low",20.48,27,19.9,17.8,5.12,21.5333333333333,26.9,19.9,17.8,5,25,37,3,3,4,4,3,2,1,4,7,8,2,5,2,7,7,0.0655737704918033,0,0.0273972602739726,0.00547945205479452,5,0.857142857142857
258,28,"female","working","professional","normal_moderate",14.8888888888889,17.7777777777778,12.75,14,4.02,14.5333333333333,17.8,11.8,14,3,21,15,1,1,2,2,1,2,2,2,1,5,2,3,2,2,3,0.00821917808219178,0,5,0,0.285714285714286,0.262295081967213
259,49,"female","unemployed","high_school","normal_low",22.0740740740741,21,22.3,22.6,5.96,22.9666666666667,24,22.3,22.6,3,33,24,1,1,2,2,1,1,2,2,2,2,0,3,2,3,3,0.00821917808219178,0,0,0.00273972602739726,0.0327868852459016,0.00547945205479452
260,26,"male","working","bachelor","uniform",10.304347826087,10.5,10.625,9.71428571428571,2.37,9.83333333333333,10.3,10.2,9,7,64,26,4,4,4,4,4,4,3,3,7,6,6,6,7,7,7,0.00273972602739726,0.00273972602739726,0,0.0327868852459016,0.285714285714286,0.571428571428571
261,46,"female","working","high_school","uniform",20.4,10,19.125,32.5,4.08,17.4666666666667,11,17,24.4,10,21,35,2,4,4,4,3,2,2,2,8,2,1,9,10,7,8,0.00547945205479452,0.0136986301369863,0,0,0.0655737704918033,1.42857142857143
262,58,"male","working","bachelor","normal_moderate",20.8333333333333,17,22.2857142857143,23.875,5,20.1,17.5,19.4,23.4,6,21,37,1,1,2,2,2,2,1,1,2,3,3,1,1,1,1,0.00547945205479452,0,0,0.0328767123287671,0.428571428571429,0.0136986301369863
263,60,"male","working","bachelor","uniform",11.5,11.2857142857143,10.875,12.4285714285714,2.53,11,11.7,10.4,10.9,8,20,17,1,1,3,1,2,1,1,1,9,1,0,6,7,7,6,0,0.0273972602739726,0.0273972602739726,0.010958904109589,0.00547945205479452,1.71428571428571
264,30,"female","working","high_school","normal_low",23.125,18.8333333333333,23.5555555555556,25.5555555555556,5.55,23.7,22,23.9,25.2,6,25,34,1,2,2,1,1,2,1,1,1,2,0,0,2,0,0,0,0,0,0.0273972602739726,0,0.327868852459016
265,34,"female","working","bachelor","normal_low",26.7647058823529,30,26.4,24.7142857142857,4.55,27.4,29.4,27.7,25.1,13,64,38,4,4,5,4,4,3,4,4,8,9,8,7,8,6,9,0.246575342465753,0.0219178082191781,12,0.010958904109589,4,0.0164383561643836
266,24,"female","unemployed","high_school","normal_low",25.9565217391304,24.1428571428571,27.1428571428571,26.4444444444444,5.97,26,24.2,27.8,26,7,35,34,1,1,2,1,1,1,1,1,0,7,2,1,4,1,1,0,0,0,0,0.131147540983607,0.00821917808219178
267,29,"male","working","high_school","normal_moderate",20,15.5,24.4285714285714,20.8333333333333,4.2,20.2666666666667,16.7,21.2,22.9,9,29,20,4,4,4,3,3,2,3,3,7,7,2,5,3,7,4,0.714285714285714,0.00547945205479452,0.0655737704918033,0,0.19672131147541,1
268,32,"female","working","high_school","uniform",18.7142857142857,12.8333333333333,18.875,23.5714285714286,3.93,16.0666666666667,12.7,16.8,18.7,9,28,13,1,2,4,3,2,2,1,1,6,1,0,2,4,2,1,0,0,20,0,0,0.0655737704918033
269,42,"male","working","master","normal_high",15.8636363636364,19.5714285714286,13.25,15.1428571428571,3.49,14.2333333333333,17.7,11.2,13.8,8,41,24,2,4,2,2,1,2,1,1,1,3,5,2,3,1,1,0,0,0,0,0.714285714285714,0
270,31,"male","working","high_school","normal_moderate",19.25,19.1111111111111,17.8571428571429,20.625,4.62,18.9333333333333,19.4,16.6,20.8,6,25,34,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.00547945205479452,0,0,0.0547945205479452,0,0
271,30,"female","working","master","normal_low",21.7619047619048,21.875,21.1428571428571,22.3333333333333,4.57,23.2666666666667,21.9,23.1,24.8,9,29,29,1,2,3,2,2,1,2,1,3,2,3,2,4,3,2,0,0,0,0,2,1.14285714285714
272,52,"male","working","high_school","normal_high",9.68,7.11111111111111,10.625,11.625,2.42,9.03333333333333,6.9,9.1,11.1,5,11,17,2,3,2,0,2,2,3,2,6,2,6,6,3,7,7,0.142857142857143,0,6,0.142857142857143,3,0.285714285714286
273,49,"male","working","high_school","normal_moderate",20.7826086956522,20.2857142857143,20.1428571428571,21.6666666666667,4.78,20,20.7,17.9,21.4,7,26,29,1,2,2,3,2,2,3,2,7,3,4,4,6,2,3,0.0983606557377049,0.00547945205479452,0,0.00273972602739726,0.131147540983607,0.0301369863013699
274,28,"male","working","bachelor","normal_high",18.95,17.2857142857143,20,19.6,3.79,16.8,16.6,16.6,17.2,10,36,4,4,4,5,3,4,4,3,4,8,2,3,5,4,6,7,0,0.285714285714286,0,0.131147540983607,1,0
275,27,"female","unemployed","bachelor","normal_high",22.1,22.25,22.6666666666667,21.3333333333333,4.42,19.1666666666667,19.7,19.9,17.9,10,23,15,1,1,2,1,1,1,1,1,5,3,1,4,5,1,1,0,0,0,0,0.0327868852459016,0
276,26,"male","working","high_school","normal_moderate",22.8,20.4285714285714,23.8333333333333,24.2857142857143,4.83,21.6785714285714,20.8,20.4444444444444,23.8888888888889,8,27,39,2,2,1,4,3,2,4,1,5,5,3,6,2,6,4,0.010958904109589,0,0.0547945205479452,0.00547945205479452,0.163934426229508,0
277,45,"female","working","master","normal_moderate",34.75,30.75,39.2,32.6666666666667,4.17,28.8333333333333,27.5,28.5,30.5,18,21,42,4,4,4,4,2,4,3,4,9,0,0,8,8,8,8,0.00273972602739726,0.00273972602739726,0,0.00273972602739726,2,0.142857142857143
278,32,"male","working","bachelor","uniform",20.2,17.1428571428571,23.5,20.4285714285714,4.04,17.3333333333333,14.9,20.6,16.5,10,19,8,3,4,5,5,4,4,3,3,7,4,3,6,5,6,6,0,0,0,0.0327868852459016,1,0.285714285714286
279,36,"male","working","bachelor","normal_moderate",26,27.5,24.1666666666667,26.25,5.2,23.8,25.2,20.9,25.3,10,25,4,4,5,5,5,3,4,4,5,9,4,7,7,8,9,9,0.273972602739726,0.0164383561643836,0,0.327868852459016,1.42857142857143,0
280,37,"male","working","master","normal_high",14.5,12.6666666666667,17.75,13.1428571428571,3.48,13.0333333333333,11.9,14.8,12.4,6,20,12,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0.131147540983607,0,0,0.142857142857143,2,0.229508196721311
281,24,"female","student","high_school","normal_low",23.95,21.5,26.5,24.6666666666667,5,25.2758620689655,22.4,27.6666666666667,26,9,28,30,3,2,3,3,2,2,1,2,4,6,4,5,4,6,5,0,0,0,0,0,0.0327868852459016
282,58,"female","working","high_school","normal_high",13.2916666666667,13.125,14.875,11.875,3.19,12.0666666666667,12.4,12.5,11.3,6,15,14,3,1,2,1,2,1,1,1,5,1,4,1,3,1,1,0.285714285714286,0,10,0,0.285714285714286,3
283,37,"male","working","master","uniform",23.7222222222222,20,22.6666666666667,28.5,4.27,19.7,17,20.1,22,12,21,18,3,4,0,4,2,3,3,2,7,5,6,7,4,7,8,0.00273972602739726,0.0327868852459016,0,0.0164383561643836,1.42857142857143,0.428571428571429
284,38,"female","working","professional","normal_moderate",12.9545454545455,15.2857142857143,10.7142857142857,12.875,3.1,13.8214285714286,15.625,11.6,14.6,6,5,12,4,2,4,4,4,3,3,4,7,9,0,7,3,1,7,0.00821917808219178,0.00273972602739726,15,1,0,3
285,29,"male","unemployed","bachelor","normal_low",23.9583333333333,22.625,23.5,25.75,5.75,24.3333333333333,22.5,24.5,26,6,43,33,1,2,3,3,2,2,2,2,3,6,3,3,5,2,3,0,0,0,0,0.0655737704918033,0.0327868852459016
286,34,"male","working","bachelor","normal_low",24.7037037037037,22.7777777777778,25.4444444444444,25.8888888888889,6.67,24.4666666666667,22.3,25.6,25.5,3,25,37,4,4,4,4,3,3,3,4,7,6,6,9,4,6,7,0.00273972602739726,0.00547945205479452,0,0,1,0.428571428571429
287,38,"male","working","professional","uniform",13.3181818181818,11.5714285714286,13.75,14.5714285714286,2.93,12.0333333333333,11,12.7,12.4,8,14,18,1,2,2,3,2,2,1,2,6,4,2,3,3,2,2,0.0136986301369863,0.00273972602739726,0,0.0327868852459016,0.285714285714286,1
288,28,"male","working","high_school","uniform",21.0526315789474,19.6,22,21.1428571428571,4,17.8,17.1,19.3,17,11,20,36,2,2,3,2,2,2,2,2,4,3,1,4,2,2,2,0,0.0164383561643836,0,0.010958904109589,0,0.131147540983607
289,23,"male","working","high_school","normal_low",23.875,23.8571428571429,24.375,23.4444444444444,5.73,24.0666666666667,24,24.9,23.3,6,26,43,3,4,5,5,4,2,2,4,8,2,1,6,8,6,7,0.00547945205479452,0,0,0.00273972602739726,0.0655737704918033,0.163934426229508
290,36,"female","working","bachelor","normal_moderate",27,24.8571428571429,27.6,30,4.32,24.8333333333333,23.6,22.7,28.2,14,19,21,3,3,4,4,3,4,2,4,8,5,0,2,5,7,6,0,0.0983606557377049,1,0.142857142857143,0,2
291,28,"male","student","high_school","normal_moderate",19,16.6666666666667,20,20.625,4.75,18.4,16.8,17.6,20.8,5,25,15,2,1,3,3,2,1,2,3,2,3,3,2,2,3,2,0.0327868852459016,0,0,0.00273972602739726,0.163934426229508,0.010958904109589
292,29,"female","working","master","normal_high",21.1,23.2857142857143,21.2857142857143,18.3333333333333,4.22,18.8,21.5,18.4,16.5,10,41,28,3,3,3,3,3,3,3,3,6,4,7,5,6,6,6,0.00547945205479452,0.00821917808219178,0,0.00547945205479452,0.00547945205479452,0
293,61,"female","working","bachelor","uniform",7.17857142857143,9.625,7.7,4.7,2.01,7.8,11,7.7,4.7,2,22,25,1,2,3,2,1,2,2,2,5,4,4,7,6,2,3,0.0410958904109589,0,0,0.0246575342465753,0.571428571428571,2
294,39,"male","unemployed","master","uniform",19.4736842105263,13,20.875,23,3.94,16.3793103448276,13.1,18.4,17.7777777777778,10,23,14,3,1,3,4,2,2,3,2,5,6,1,9,8,6,6,0.0327868852459016,0,35,0,0.163934426229508,1.71428571428571
295,30,"male","working","master","normal_moderate",29.75,29.3333333333333,29,30.4444444444444,5.95,26.8333333333333,26.3,23.4,30.8,10,33,19,4,4,5,5,4,5,4,5,10,4,6,6,1,5,8,0.00547945205479452,0.0655737704918033,20,0.0327868852459016,0.428571428571429,0
296,30,"male","working","bachelor","normal_low",27.4545454545455,27.4285714285714,28.7142857142857,26.375,6.04,27.1666666666667,26.5,28.9,26.1,8,28,32,2,2,3,3,2,2,2,3,8,3,6,9,0,6,4,0,0.714285714285714,0,0.0328767123287671,0.428571428571429,0
297,40,"male","working","bachelor","normal_high",26.6875,25.8333333333333,24.8,29.6,4.27,22.4,22.8,22.2,22.2,14,29,19,4,3,4,4,3,4,4,3,7,7,7,4,4,6,7,0.0328767123287671,0,0.655737704918033,0,1,2
298,55,"female","working","bachelor","normal_high",25.0526315789474,21.375,27.3333333333333,28.2,4.76,21.1,19,22.8,21.5,11,31,7,2,2,3,3,2,2,2,2,5,3,1,4,7,3,4,0,0,2,0.00273972602739726,0.285714285714286,0.428571428571429
299,28,"male","unemployed","high_school","normal_high",32,35.3333333333333,31.75,30.2,3.84,25.3,28,25.4,22.5,18,20,32,4,3,3,4,2,2,2,2,7,6,4,5,3,8,4,0,0,0,0,0.10958904109589,0.00547945205479452
300,27,"female","working","master","normal_high",21.2857142857143,20.4285714285714,21.125,22.5,4.47,18.1333333333333,18.3,17.5,18.6,9,19,4,3,3,3,4,4,2,2,3,5,2,4,4,5,7,7,0.0327868852459016,0,0,0.00547945205479452,0.0327868852459016,0.428571428571429
301,64,"female","retired","high_school","normal_low",24.0909090909091,23.3333333333333,23.8888888888889,25,5.3,24.8,24.5,24.4,25.5,8,25,43,1,1,2,1,1,2,1,1,2,1,2,1,9,1,1,0.00273972602739726,0,0,0,0.00821917808219178,0.142857142857143
302,25,"male","working","professional","uniform",28.7222222222222,24.1666666666667,27.8333333333333,34.1666666666667,5.17,23.1666666666667,19,23.2,27.3,12,34,14,1,2,2,2,2,1,1,1,7,3,1,6,8,5,4,0.0655737704918033,0,15,0.00273972602739726,2,0.327868852459016
303,37,"female","working","professional","uniform",26.1176470588235,24.1666666666667,26.8333333333333,27.6,4.44,21.4666666666667,19.5,22.6,22.3,13,31,36,1,1,1,1,1,2,1,1,2,2,0,1,3,0,1,0,0,0,0,0.0136986301369863,0.0273972602739726
304,25,"female","unemployed","high_school","uniform",24.5263157894737,17.8333333333333,24,31.8333333333333,4.66,20.2,15.9,20.7,24,11,34,17,2,1,3,1,2,2,1,1,2,4,0,4,2,2,3,0.142857142857143,0,0,0,0,0.0327868852459016
305,40,"male","working","bachelor","normal_high",21.1578947368421,14.8571428571429,22.5,29.5,4.02,18.6,14.4,18.6,22.8,11,42,17,1,1,2,2,2,2,1,1,4,2,2,2,0,1,2,0,0,0,0,2,2
306,57,"female","working","bachelor","normal_high",25.1578947368421,25.4285714285714,26.1428571428571,23.4,4.78,20.9,21.8,21.8,19.1,11,29,34,2,2,2,2,2,2,1,2,6,2,2,1,5,3,3,0,0,0,0.0136986301369863,1.42857142857143,0.285714285714286
307,55,"female","working","master","uniform",15.4444444444444,12.6666666666667,17,16.6666666666667,3.1,14.3333333333333,12.8,16.1111111111111,14.25,9,20,34,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,0.00547945205479452,0,0,0,0,0
308,33,"male","working","bachelor","normal_high",18.5909090909091,13.7777777777778,19.75,25.4,4.09,16.4666666666667,12.9,16.4,20.1,8,48,11,4,4,4,3,4,4,2,4,8,5,5,6,7,5,7,0.0655737704918033,0,4,0.0655737704918033,0.285714285714286,0.571428571428571
309,53,"male","working","master","normal_low",27.2222222222222,28.1666666666667,28.2,25.7142857142857,6.31,27.4166666666667,29.125,27.8571428571429,25.5555555555556,6,31,37,2,2,3,2,2,2,2,2,2,2,0,1,3,4,2,0,0,0,0,0,0.714285714285714
310,39,"male","working","master","uniform",10.8695652173913,9.375,13.875,9.14285714285714,2.5,10.5666666666667,10.3,12.8,8.6,7,12,10,2,3,3,1,2,3,3,1,2,3,4,5,5,7,3,0.00273972602739726,0.00273972602739726,0,0.0655737704918033,2,2.14285714285714
311,30,"female","working","bachelor","normal_moderate",21.45,23,22.1428571428571,19.875,4.29,20.9666666666667,23.2,19.3,20.4,10,40,5,4,4,4,5,4,5,4,4,7,7,10,7,5,8,8,0.00547945205479452,0.285714285714286,0,0.00273972602739726,0.714285714285714,0.142857142857143
312,56,"male","working","high_school","normal_low",27.9047619047619,29.7142857142857,27.3333333333333,26.75,5.86,27.4333333333333,28.1,27.8,26.4,9,32,37,3,4,4,4,3,2,3,4,6,5,6,7,6,6,7,1,0,15,0,1,1.42857142857143
